,index,action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id,home_field,angle,layup,seconds_remaining_accuracy,shot_distance_accuracy,minutes_remaining_accuracy,period_accuracy,shot_type_accuracy,action_type_accuracy,lat_accuracy,lon_accuracy,angle_accuracy,season_accuracy
4064,25026,Slam Dunk Shot,Dunk,431,29900214,34.0443,0,0,-118.2698,11,4,0,1999-00,49,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-12-01,LAL vs. GSW,GSW,25027,1,17560.0,0,0.4573643410852713,0.41475826972010177,0.3805418719211823,0.45344187375035705,0.4773477939364062,0.3269133619600909,0.3111111111111111,0.3614457831325301,0.5,0.4308641975308642
4065,25033,Jump Shot,Jump Shot,115,29900230,34.0263,89,18,-118.1808,11,2,0,1999-00,47,9,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,1999-12-03,LAL vs. POR,POR,25034,1,0.0,1,0.4701086956521739,0.634765625,0.44724674232870953,0.4488021295474712,0.4773477939364062,0.7414004914004914,0.6155655334616207,0.6207576089336545,0.0,0.4308641975308642
4066,25049,Jump Shot,Jump Shot,104,29900245,34.0363,175,8,-118.0948,1,1,0,1999-00,43,17,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1999-12-05,LAL vs. ORL,ORL,25050,0,15270.0,0,0.4693396226415094,0.43573667711598746,0.44724674232870953,0.46567164179104475,0.4773477939364062,0.3269133619600909,0.42,0.4117647058823529,0.25,0.4308641975308642
4067,25056,Jump Shot,Jump Shot,401,29900245,34.0453,233,-1,-118.0368,0,3,0,1999-00,45,23,0.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,1999-12-05,LAL vs. ORL,ORL,25057,1,0.0,1,0.3217286914765906,0.634765625,0.44724674232870953,0.46567164179104475,0.4773477939364062,0.9820359281437125,0.6155655334616207,0.6207576089336545,0.3333333333333333,0.4308641975308642
4068,25066,Running Jump Shot,Jump Shot,225,29900258,33.9483,-104,96,-118.3738,2,2,0,1999-00,0,14,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,1999-12-07,LAL vs. WAS,WAS,25067,0,4500.0,0,0.44080604534005036,0.43573667711598746,0.4549499443826474,0.4488021295474712,0.4773477939364062,0.7471116816431322,0.47368421052631576,0.5189873417721519,1.0,0.4308641975308642
4069,25074,Jump Shot,Jump Shot,20,29900267,33.8373,123,207,-118.1468,9,1,0,1999-00,52,24,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,1999-12-08,LAL @ SAC,SAC,25075,0,6281.0,0,0.4786729857819905,0.3642121931908155,0.4472295514511873,0.4137018037398643,0.32926829268292684,0.3269133619600909,0.27631578947368424,0.41304347826086957,0.0,0.4308641975308642
4070,25080,Jump Shot,Jump Shot,195,29900267,33.8883,-113,156,-118.3828,3,2,0,1999-00,23,19,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1999-12-08,LAL @ SAC,SAC,25081,0,15563.0,0,0.4406779661016949,0.46179401993355484,0.4514093395035759,0.45344187375035705,0.4773477939364062,0.3269133619600909,0.4,0.34545454545454546,0.6666666666666666,0.4308641975308642
4071,25084,Jump Shot,Jump Shot,255,29900267,33.8953,-126,149,-118.3958,9,3,0,1999-00,24,19,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1999-12-08,LAL @ SAC,SAC,25085,0,0.0,1,0.42720763723150357,0.634765625,0.3805418719211823,0.45344187375035705,0.4773477939364062,0.3853296193129062,0.6155655334616207,0.6207576089336545,0.0,0.4308641975308642
4072,25092,Jump Shot,Jump Shot,7,29900293,33.9833,149,61,-118.1208,10,1,0,1999-00,36,16,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1999-12-11,LAL @ VAN,VAN,25093,0,5524.0,0,0.46292134831460674,0.3813387423935091,0.44724674232870953,0.46567164179104475,0.32926829268292684,0.3269133619600909,0.375,0.36363636363636365,0.5,0.4308641975308642
4073,25096,Jump Shot,Jump Shot,130,29900293,33.9143,115,130,-118.1548,8,2,0,1999-00,17,17,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1999-12-11,LAL @ VAN,VAN,25097,0,0.0,1,0.4745762711864407,0.634765625,0.47974413646055436,0.4488021295474712,0.4773477939364062,0.9766536964980544,0.6155655334616207,0.6207576089336545,0.5,0.4308641975308642
4074,25102,Jump Shot,Jump Shot,335,29900293,34.0173,-203,27,-118.4728,9,4,0,1999-00,47,20,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1999-12-11,LAL @ VAN,VAN,25103,0,2705.0,0,0.44472361809045224,0.4269547325102881,0.4514093395035759,0.46567164179104475,0.4773477939364062,0.7471116816431322,0.3963963963963964,0.4,0.3333333333333333,0.4308641975308642
4075,25103,Layup Shot,Layup,395,29900293,34.0433,5,1,-118.2648,3,4,0,1999-00,44,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-12-11,LAL @ VAN,VAN,25104,0,4322.0,0,0.43467336683417085,0.46179401993355484,0.44724674232870953,0.46567164179104475,0.4773477939364062,0.3269133619600909,0.4430379746835443,0.35135135135135137,0.8333333333333334,0.4308641975308642
4076,25108,Jump Shot,Jump Shot,101,29900296,33.8733,-141,171,-118.4108,1,1,0,1999-00,38,22,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1999-12-12,LAL vs. DET,DET,25109,0,11014.0,0,0.47453703703703703,0.42393736017897093,0.3805418719211823,0.45344187375035705,0.4773477939364062,0.3269133619600909,0.38095238095238093,0.36538461538461536,0.0,0.4308641975308642
4077,25111,Running Jump Shot,Jump Shot,202,29900296,33.9553,25,89,-118.2448,5,2,0,1999-00,54,9,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,1999-12-12,LAL vs. DET,DET,25112,0,14893.0,0,0.47453703703703703,0.41644562334217505,0.4472295514511873,0.46567164179104475,0.4773477939364062,0.3269133619600909,0.375,0.3614457831325301,0.6,0.4308641975308642
4078,25112,Jump Shot,Jump Shot,205,29900296,33.7903,46,254,-118.2238,5,2,0,1999-00,27,25,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,1999-12-12,LAL vs. DET,DET,25113,0,16574.0,0,0.4976190476190476,0.4272890484739677,0.3805418719211823,0.4488021295474712,0.4773477939364062,0.3269133619600909,0.42,0.43333333333333335,0.0,0.4308641975308642
4079,25113,Jump Shot,Jump Shot,222,29900296,33.9293,46,115,-118.2238,4,2,0,1999-00,30,12,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,1999-12-12,LAL vs. DET,DET,25114,0,645.0,0,0.4329411764705882,0.4166666666666667,0.44724674232870953,0.45344187375035705,0.4773477939364062,0.3269133619600909,0.47593582887700536,0.5344827586206896,1.0,0.4308641975308642
4080,25118,Jump Shot,Jump Shot,290,29900296,34.0003,-40,44,-118.3098,9,3,0,1999-00,48,5,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-12-12,LAL vs. DET,DET,25119,1,0.0,1,0.4976190476190476,0.634765625,0.4514093395035759,0.46567164179104475,0.4773477939364062,0.9820359281437125,0.6155655334616207,0.6207576089336545,0.6666666666666666,0.4308641975308642
4081,25120,Jump Shot,Jump Shot,303,29900296,33.9403,-46,104,-118.3158,8,3,0,1999-00,13,11,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,1999-12-12,LAL vs. DET,DET,25121,1,0.0,1,0.4720194647201946,0.634765625,0.3805418719211823,0.46567164179104475,0.4773477939364062,0.3853296193129062,0.6155655334616207,0.6207576089336545,0.3333333333333333,0.4308641975308642
4082,25121,Running Jump Shot,Jump Shot,336,29900296,33.9163,-3,128,-118.2728,4,3,0,1999-00,27,12,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,1999-12-12,LAL vs. DET,DET,25122,1,14743.0,0,0.43467336683417085,0.4318181818181818,0.44724674232870953,0.45344187375035705,0.4773477939364062,0.3269133619600909,0.4369747899159664,0.2857142857142857,0.0,0.4308641975308642
4083,25123,Driving Layup Shot,Layup,346,29900296,34.0443,0,0,-118.2698,3,3,0,1999-00,11,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-12-12,LAL vs. DET,DET,25124,1,159.0,0,0.4822888283378747,0.4166666666666667,0.4549499443826474,0.4137018037398643,0.4773477939364062,0.3269133619600909,0.45517241379310347,0.34108527131782945,0.0,0.4308641975308642
4084,25130,Jump Shot,Jump Shot,72,29900305,33.9513,-156,93,-118.4258,5,1,0,1999-00,4,18,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1999-12-14,LAL vs. LAC,LAC,25131,1,0.0,1,0.40848214285714285,0.634765625,0.4514093395035759,0.46567164179104475,0.4773477939364062,0.7414004914004914,0.6155655334616207,0.6207576089336545,0.0,0.4308641975308642
4085,25133,Running Jump Shot,Jump Shot,114,29900305,33.9513,-46,93,-118.3158,1,1,0,1999-00,28,10,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,1999-12-14,LAL vs. LAC,LAC,25134,1,7208.0,0,0.4375,0.29777777777777775,0.3805418719211823,0.45344187375035705,0.32926829268292684,0.3269133619600909,0.18421052631578946,0.4155844155844156,0.0,0.4308641975308642
4086,25143,Jump Shot,Jump Shot,63,29900318,34.0133,-104,31,-118.3738,4,1,0,1999-00,10,10,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,1999-12-16,LAL @ ATL,ATL,25144,1,14062.0,0,0.4288888888888889,0.400836820083682,0.47974413646055436,0.4137018037398643,0.4773477939364062,0.3269133619600909,0.32727272727272727,0.3103448275862069,0.0,0.4308641975308642
4087,25146,Driving Layup Shot,Layup,165,29900318,34.0443,0,0,-118.2698,7,2,0,1999-00,15,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-12-16,LAL @ ATL,ATL,25147,0,0.0,1,0.40848214285714285,0.634765625,0.3805418719211823,0.46567164179104475,0.4773477939364062,0.7414004914004914,0.6155655334616207,0.6207576089336545,0.25,0.4308641975308642
4088,25147,Layup Shot,Layup,218,29900318,34.0443,0,0,-118.2698,3,2,0,1999-00,23,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-12-16,LAL @ ATL,ATL,25148,0,8935.0,0,0.4679334916864608,0.477112676056338,0.42347600518806744,0.4488021295474712,0.4773477939364062,0.3269133619600909,0.35294117647058826,0.4954954954954955,0.5,0.4308641975308642
4089,25148,Jump Shot,Jump Shot,242,29900318,33.9143,-31,130,-118.3008,1,2,0,1999-00,17,13,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,1999-12-16,LAL @ ATL,ATL,25149,0,13639.0,0,0.44080604534005036,0.4346846846846847,0.4549499443826474,0.4488021295474712,0.4773477939364062,0.3269133619600909,0.42857142857142855,0.4358974358974359,0.4444444444444444,0.4308641975308642
4090,25154,Layup Shot,Layup,382,29900318,34.0443,0,0,-118.2698,2,3,0,1999-00,33,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-12-16,LAL @ ATL,ATL,25155,0,9312.0,0,0.4679334916864608,0.4346846846846847,0.44724674232870953,0.45344187375035705,0.4773477939364062,0.3269133619600909,0.3111111111111111,0.45121951219512196,0.4,0.4308641975308642
4091,25168,Running Jump Shot,Jump Shot,145,29900327,33.8863,100,158,-118.1698,7,2,0,1999-00,59,18,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1999-12-17,LAL @ MIN,MIN,25169,1,8561.0,0,0.430622009569378,0.3141509433962264,0.4659661946094107,0.4137018037398643,0.32926829268292684,0.3269133619600909,0.4473684210526316,0.5172413793103449,0.0,0.4308641975308642
4092,25176,Driving Layup Shot,Layup,354,29900327,34.0443,0,0,-118.2698,10,4,0,1999-00,0,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-12-17,LAL @ MIN,MIN,25177,0,0.0,1,0.4453125,0.634765625,0.42347600518806744,0.4137018037398643,0.4773477939364062,0.3853296193129062,0.6155655334616207,0.6207576089336545,0.0,0.4308641975308642
4093,25177,Jump Shot,Jump Shot,385,29900327,33.8863,-74,158,-118.3438,7,4,0,1999-00,7,17,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1999-12-17,LAL @ MIN,MIN,25178,0,8250.0,0,0.3217286914765906,0.43573667711598746,0.4549499443826474,0.4137018037398643,0.4773477939364062,0.3269133619600909,0.3783783783783784,0.4444444444444444,0.6666666666666666,0.4308641975308642
4094,25178,Jump Shot,Jump Shot,391,29900327,33.9313,-197,113,-118.4668,5,4,0,1999-00,58,22,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1999-12-17,LAL @ MIN,MIN,25179,0,1899.0,0,0.430622009569378,0.4272890484739677,0.47974413646055436,0.4137018037398643,0.4773477939364062,0.3269133619600909,0.28846153846153844,0.46774193548387094,0.0,0.4308641975308642
4095,25179,Driving Layup Shot,Layup,399,29900327,34.0443,0,0,-118.2698,5,4,0,1999-00,18,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-12-17,LAL @ MIN,MIN,25180,0,4804.0,0,0.4594594594594595,0.42393736017897093,0.46996466431095407,0.4137018037398643,0.4773477939364062,0.3269133619600909,0.37777777777777777,0.5909090909090909,0.0,0.4308641975308642
4096,25190,Driving Layup Shot,Layup,125,29900344,34.0443,0,0,-118.2698,0,1,0,1999-00,4,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-12-19,LAL @ TOR,TOR,25191,1,6457.0,0,0.3896457765667575,0.4272890484739677,0.4549499443826474,0.4488021295474712,0.4773477939364062,0.3269133619600909,0.43902439024390244,0.44594594594594594,0.14285714285714285,0.4308641975308642
4097,25198,Jump Shot,Jump Shot,395,29900344,33.9553,-68,89,-118.3378,10,4,0,1999-00,34,11,0.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,1999-12-19,LAL @ TOR,TOR,25199,1,9171.0,0,0.44375,0.4166666666666667,0.4514093395035759,0.46567164179104475,0.4773477939364062,0.3269133619600909,0.375,0.45121951219512196,0.3333333333333333,0.4308641975308642
4098,25231,Layup Shot,Layup,322,29900379,33.9963,16,48,-118.2538,5,3,0,1999-00,51,5,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-12-25,LAL vs. SAS,SAS,25232,0,13337.0,0,0.4329411764705882,0.3642121931908155,0.4472295514511873,0.45344187375035705,0.32926829268292684,0.3269133619600909,0.375,0.4142857142857143,0.0,0.4308641975308642
4099,25240,Jump Shot,Jump Shot,39,29900394,33.8393,42,205,-118.2278,7,1,0,1999-00,22,20,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,1999-12-27,LAL vs. DAL,DAL,25241,0,17882.0,0,0.40848214285714285,0.3642121931908155,0.44724674232870953,0.44285714285714284,0.32926829268292684,0.3269133619600909,0.45132743362831856,0.0,0.25,0.4308641975308642
4100,25241,Running Jump Shot,Jump Shot,75,29900394,33.9833,35,61,-118.2348,3,1,0,1999-00,35,7,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-12-27,LAL vs. DAL,DAL,25242,0,14134.0,0,0.47101449275362317,0.3141509433962264,0.4472295514511873,0.44285714285714284,0.32926829268292684,0.3269133619600909,0.36893203883495146,0.22727272727272727,0.2857142857142857,0.4308641975308642
4101,25242,Jump Shot,Jump Shot,88,29900394,34.0003,27,44,-118.2428,2,1,0,1999-00,4,5,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-12-27,LAL vs. DAL,DAL,25243,1,0.0,1,0.44522144522144524,0.634765625,0.44724674232870953,0.46567164179104475,0.4773477939364062,0.7414004914004914,0.6155655334616207,0.6207576089336545,1.0,0.4308641975308642
4102,25245,Jump Shot,Jump Shot,111,29900394,33.9613,-12,83,-118.2818,11,2,0,1999-00,20,8,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,1999-12-27,LAL vs. DAL,DAL,25246,1,0.0,1,0.43710021321961623,0.634765625,0.4472295514511873,0.4488021295474712,0.4773477939364062,0.3853296193129062,0.6155655334616207,0.6207576089336545,0.6666666666666666,0.4308641975308642
4103,25258,Driving Layup Shot,Layup,408,29900394,34.0443,0,0,-118.2698,5,4,0,1999-00,51,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-12-27,LAL vs. DAL,DAL,25259,1,12495.0,0,0.4745762711864407,0.3141509433962264,0.3805418719211823,0.4137018037398643,0.32926829268292684,0.3269133619600909,0.32608695652173914,0.43333333333333335,0.3333333333333333,0.4308641975308642
4104,25264,Driving Layup Shot,Layup,81,29900409,34.0443,0,0,-118.2698,2,1,0,1999-00,53,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,1999-12-29,LAL vs. PHX,PHX,25265,0,0.0,1,0.4657534246575342,0.634765625,0.44724674232870953,0.45344187375035705,0.4773477939364062,0.3853296193129062,0.6155655334616207,0.6207576089336545,1.0,0.4308641975308642
4105,25277,Driving Layup Shot,Layup,14,29900440,34.0443,0,0,-118.2698,10,1,0,1999-00,26,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2000-01-04,LAL @ LAC,LAC,25278,0,0.0,1,0.4288888888888889,0.634765625,0.4522425249169435,0.4488021295474712,0.4773477939364062,0.7414004914004914,0.6155655334616207,0.6207576089336545,0.6,0.4308641975308642
4106,25279,Jump Shot,Jump Shot,60,29900440,33.9983,-59,46,-118.3288,6,1,0,1999-00,17,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2000-01-04,LAL @ LAC,LAC,25280,0,0.0,1,0.4786729857819905,0.634765625,0.43453401943967984,0.4137018037398643,0.4773477939364062,0.7414004914004914,0.6155655334616207,0.6207576089336545,0.5,0.4308641975308642
4107,25283,Jump Shot,Jump Shot,136,29900440,33.8583,-89,186,-118.3588,0,1,0,1999-00,30,20,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,2000-01-04,LAL @ LAC,LAC,25284,0,0.0,1,0.40850277264325324,0.634765625,0.4522425249169435,0.4137018037398643,0.4773477939364062,0.7414004914004914,0.6155655334616207,0.6207576089336545,0.0,0.4308641975308642
4108,25285,Driving Layup Shot,Layup,199,29900440,34.0443,0,0,-118.2698,5,2,0,1999-00,17,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2000-01-04,LAL @ LAC,LAC,25286,1,9467.0,0,0.44155844155844154,0.35744941753525444,0.44724674232870953,0.46567164179104475,0.32926829268292684,0.3269133619600909,0.32727272727272727,0.45454545454545453,0.5,0.4308641975308642
4109,25287,Jump Shot,Jump Shot,243,29900440,33.9863,-7,58,-118.2768,1,2,0,1999-00,20,5,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,2000-01-04,LAL @ LAC,LAC,25288,1,265.0,0,0.4375,0.4166666666666667,0.43453401943967984,0.4488021295474712,0.4773477939364062,0.3269133619600909,0.40404040404040403,0.34108527131782945,0.75,0.4308641975308642
4110,25317,Slam Dunk Shot,Dunk,274,29900447,34.0443,0,0,-118.2698,8,3,0,1999-00,9,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2000-01-05,LAL vs. LAC,LAC,25318,1,11974.0,0,0.5065274151436031,0.35744941753525444,0.4472295514511873,0.45344187375035705,0.32926829268292684,0.3269133619600909,0.25,0.41237113402061853,1.0,0.4588235294117647
4111,25329,Driving Layup Shot,Layup,107,29900461,34.0443,0,0,-118.2698,0,1,0,1999-00,40,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2000-01-07,LAL vs. CHH,CHA,25330,1,10594.0,0,0.430622009569378,0.4272890484739677,0.44724674232870953,0.4137018037398643,0.4773477939364062,0.7471116816431322,0.4014084507042254,0.45054945054945056,1.0,0.4588235294117647
4112,25332,Jump Shot,Jump Shot,190,29900461,33.7903,-27,254,-118.2968,4,2,0,1999-00,58,25,1.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2000-01-07,LAL vs. CHH,CHA,25333,0,5585.0,0,0.46153846153846156,0.41475826972010177,0.48187633262260127,0.46567164179104475,0.4773477939364062,0.3269133619600909,0.4537037037037037,0.35185185185185186,0.46095829636202307,0.4588235294117647
4113,25338,Jump Shot,Jump Shot,393,29900461,33.8223,-106,222,-118.3758,11,4,0,1999-00,38,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2000-01-07,LAL vs. CHH,CHA,25339,0,13456.0,0,0.40848214285714285,0.400836820083682,0.3805418719211823,0.4488021295474712,0.4773477939364062,0.3269133619600909,0.43010752688172044,0.3614457831325301,1.0,0.4588235294117647
4114,25339,Driving Layup Shot,Layup,404,29900461,34.0443,0,0,-118.2698,10,4,0,1999-00,18,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2000-01-07,LAL vs. CHH,CHA,25340,0,4564.0,0,0.4693396226415094,0.35744941753525444,0.43453401943967984,0.45344187375035705,0.32926829268292684,0.3269133619600909,0.375,0.39344262295081966,0.0,0.4588235294117647
4115,25345,Jump Shot,Jump Shot,54,29900473,33.8003,74,244,-118.1958,7,1,0,1999-00,7,25,1.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2000-01-08,LAL @ SEA,SEA,25346,0,13678.0,0,0.4392059553349876,0.3642121931908155,0.4514093395035759,0.4137018037398643,0.32926829268292684,0.3269133619600909,0.3717948717948718,0.3181818181818182,0.46095829636202307,0.4588235294117647
4116,25348,Running Jump Shot,Jump Shot,84,29900473,34.0443,0,0,-118.2698,3,1,0,1999-00,12,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2000-01-08,LAL @ SEA,SEA,25349,0,5761.0,0,0.3896457765667575,0.4269547325102881,0.3805418719211823,0.46567164179104475,0.4773477939364062,0.3269133619600909,0.4230769230769231,0.4155844155844156,0.5,0.4588235294117647
4117,25350,Jump Shot,Jump Shot,111,29900473,33.8113,-119,233,-118.3888,1,1,0,1999-00,47,26,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2000-01-08,LAL @ SEA,SEA,25351,0,14858.0,0,0.4617283950617284,0.3893877551020408,0.4472295514511873,0.4488021295474712,0.4773477939364062,0.3269133619600909,0.5,0.3793103448275862,0.46095829636202307,0.4588235294117647
4118,25360,Driving Layup Shot,Layup,498,29900473,34.0443,0,0,-118.2698,0,4,0,1999-00,34,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2000-01-08,LAL @ SEA,SEA,25361,0,17603.0,0,0.41794871794871796,0.3893877551020408,0.46996466431095407,0.4488021295474712,0.4773477939364062,0.3269133619600909,0.5,0.36363636363636365,0.46095829636202307,0.4588235294117647
4119,25365,Jump Shot,Jump Shot,81,29900483,34.0343,-220,10,-118.4898,4,1,0,1999-00,1,22,1.0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612747,Los Angeles Lakers,2000-01-10,LAL vs. DEN,DEN,25366,0,10146.0,0,0.4343675417661098,0.4232488822652757,0.47974413646055436,0.45344187375035705,0.4773477939364062,0.3269133619600909,0.42857142857142855,0.4358974358974359,0.4,0.4588235294117647
4120,25367,Slam Dunk Shot,Dunk,110,29900483,34.0443,0,0,-118.2698,0,1,0,1999-00,57,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2000-01-10,LAL vs. DEN,DEN,25368,0,12221.0,0,0.430622009569378,0.39778449144008055,0.48187633262260127,0.45344187375035705,0.4773477939364062,0.3269133619600909,0.4714285714285714,0.39705882352941174,0.46095829636202307,0.4588235294117647
4121,25368,Jump Shot,Jump Shot,126,29900483,33.7903,35,254,-118.2348,11,2,0,1999-00,18,25,1.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2000-01-10,LAL vs. DEN,DEN,25369,0,4443.0,0,0.43675417661097854,0.4232488822652757,0.3805418719211823,0.45344187375035705,0.4773477939364062,0.3269133619600909,0.3652173913043478,0.44554455445544555,0.5,0.4588235294117647
4122,25369,Tip Shot,Tip Shot,195,29900483,34.0443,0,0,-118.2698,5,2,0,1999-00,28,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2000-01-10,LAL vs. DEN,DEN,25370,0,0.0,1,0.45085470085470086,0.634765625,0.3805418719211823,0.45344187375035705,0.4773477939364062,0.7414004914004914,0.6155655334616207,0.6207576089336545,0.46095829636202307,0.4588235294117647
4123,25374,Jump Shot,Jump Shot,281,29900483,33.7273,-128,317,-118.3978,0,2,0,1999-00,4,34,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,2000-01-10,LAL vs. DEN,DEN,25375,0,361.0,0,0.4580335731414868,0.41644562334217505,0.4522425249169435,0.4137018037398643,0.4773477939364062,0.3269133619600909,0.5,0.4423076923076923,0.0,0.4588235294117647
4124,25375,Driving Layup Shot,Layup,298,29900483,34.0443,0,0,-118.2698,10,3,0,1999-00,32,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,2000-01-10,LAL vs. DEN,DEN,25376,1,5298.0,0,0.4745762711864407,0.42122719734660036,0.4549499443826474,0.46567164179104475,0.4773477939364062,0.3269133619600909,0.43902439024390244,0.3076923076923077,1.0,0.4588235294117647
